
NT,62,"Anunoby, Chigbo",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
T,78,"Bailey, Alvin",ACT,G,14,GS,3,,,,,CLE
DB,40,"Baker, Sean",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
TE,82,"Barnidge, Gary",ACT,REC,79,YDS,1043.0,AVG,13.2,TDS,9,CLE
TE,88,"Bibbs, E.J.",ACT,REC,1,YDS,7,AVG,7,TDS,0,CLE
G,75,"Bitonio, Joel",ACT,G,10,GS,10,,,,,CLE
OLB,95,"Bryant, Armonty",ACT,TCKL,40,SCK,5.5,FF,2,INT,--,CLE
DB,31,"Caldwell, Trey",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
DB,24,"Campbell, Ibraheim",ACT,TCKL,16,SCK,0,FF,0,INT,--,CLE
ILB,59,"Carder, Tank",ACT,TCKL,16,SCK,0,FF,0,INT,--,CLE
WR,19,"Coleman, Corey",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
OT,72,"Coleman, Shon",ACT,G,--,GS,--,,,,,CLE
K,6,"Coons, Travis",ACT,FGA,32,FGM,28,PCT,87.5,LNG,47,CLE
DL,96,"Cooper, Xavier",ACT,TCKL,19,SCK,1.5,FF,0,INT,--,CLE
RB,34,"Crowell, Isaiah",ACT,CAR,185,YDS,706,AVG,3.8,TDS,4,CLE
QB,7,"Davis, Austin",ACT,TDS,1,INT,3,YDS,547,RTG,66.2,CLE
LB,56,"Davis, Demario",ACT,TCKL,90,SCK,2,FF,0,INT,--,CLE
CB,26,"Desir, Pierre",ACT,TCKL,37,SCK,0,FF,0,INT,--,CLE
TE,87,"Devalve, Seth",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
OG,66,"Drango, Spencer",ACT,G,--,GS,--,,,,,CLE
WR,9,"Eagan, Ed",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
OL,74,"Erving, Cameron",ACT,G,16,GS,4,,,,,CLE
CB,49,"Everette, Mikell",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
OL,79,"France, Dan",ACT,G,--,GS,--,,,,,CLE
WR,18,"Gabriel, Taylor",ACT,REC,28,YDS,241,AVG,8.6,TDS,0,CLE
CB,43,"Gaines, Charles",ACT,TCKL,15,SCK,0,FF,1,INT,--,CLE
C,62,"Gerhart, Garth",ACT,G,--,GS,--,,,,,CLE
CB,21,"Gilbert, Justin",ACT,TCKL,10,SCK,0,FF,0,INT,--,CLE
WR,12,"Gordon, Josh",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
G,77,"Greco, John",ACT,G,14,GS,14,,,,,CLE
QB,10,"Griffin III, Robert",ACT,TDS,--,INT,--,YDS,--,RTG,0,CLE
CB,23,"Haden, Joe",ACT,TCKL,22,SCK,0,FF,0,INT,--,CLE
WR,85,"Hall, Rannell",RES,REC,--,YDS,--,AVG,--,TDS,--,CLE
TE,89,"Hamlett, Connor",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
WR,16,"Hawkins, Andrew",ACT,REC,27,YDS,276,AVG,10.2,TDS,0,CLE
DT,96,"Hayden, Nick",ACT,TCKL,48,SCK,0,FF,0,INT,--,CLE
WR,81,"Higgins, Rashard",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
TE,49,"Holtz, J.P.",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
CB,41,"Howard, Tracy",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
DE,93,"Hughes, John",ACT,TCKL,24,SCK,1.5,FF,1,INT,--,CLE
RB,39,"Hughes, Robert",ACT,CAR,--,YDS,--,AVG,--,TDS,--,CLE
LS,47,"Hughlett, Charley",ACT,G,16,GS,0,,,,,CLE
WR,17,"Jennings, Darius",ACT,REC,14,YDS,117,AVG,8.4,TDS,0,CLE
LB,57,"Johnson, Cam",ACT,TCKL,3,SCK,0,FF,0,INT,--,CLE
OL,65,"Johnson, Kaleb",ACT,G,0,GS,0,,,,,CLE
FB,42,"Johnson, Malcolm",ACT,CAR,--,YDS,--,AVG,--,TDS,--,CLE
RB,29,"Johnson, Duke",ACT,CAR,104,YDS,379,AVG,3.6,TDS,0,CLE
DB,35,"Jones, Don",ACT,TCKL,6,SCK,0,FF,0,INT,0,CLE
QB,5,"Kessler, Cody",ACT,TDS,--,INT,--,YDS,--,RTG,--,CLE
FS,30,"Kindred, Derrick",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
ILB,58,"Kirksey, Chris",ACT,TCKL,63,SCK,3.5,FF,1,INT,--,CLE
OLB,99,"Kruger, Paul",ACT,TCKL,27,SCK,2.5,FF,0,INT,--,CLE
DT,70,"Lawrence-Stample, Nile",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
P,8,"Lee, Andy",ACT,PUNTS,70,AVG,46.7,LNG,67,IN 20,25,CLE
WR,80,"Louis, Ricardo",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
C,60,"Matthews, Mike",ACT,G,--,GS,--,,,,,CLE
QB,13,"McCown, Josh",ACT,TDS,12,INT,4,YDS,2109.0,RTG,93.3,CLE
DT,98,"Meder, Jamie",ACT,TCKL,33,SCK,1,FF,0,INT,--,CLE
OLB,51,"Mingo, Barkevious",ACT,TCKL,24,SCK,0,FF,0,INT,1,CLE
WR,15,"Moore, Marlon",ACT,REC,7,YDS,81,AVG,11.6,TDS,1,CLE
DB,20,"Moore, Rahim",ACT,TCKL,16,SCK,0,FF,0,INT,1,CLE
RB,25,"Mostert, Raheem",ACT,CAR,0,YDS,0,AVG,0,TDS,0,CLE
K,2,"Murray, Patrick",ACT,FGA,--,FGM,--,PCT,--,LNG,--,CLE
DE,94,"Nassib, Carl",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
RB,34,"Neal, Rajion",ACT,CAR,--,YDS,--,AVG,--,TDS,--,CLE
LB,91,"Neill, Jason",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
DE,90,"Ogbah, Emmanuel",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
LB,44,"Orchard, Nate",ACT,TCKL,36,SCK,3,FF,1,INT,1,CLE
WR,83,"Parks, Dennis",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
OG,67,"Pasztor, Austin",ACT,G,16,GS,4,,,,,CLE
CB,48,"Patterson, Eric",ACT,TCKL,3,SCK,0,FF,0,INT,0,CLE
WR,84,"Payton, Jordan",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
FS,33,"Poyer, Jordan",ACT,TCKL,43,SCK,1,FF,0,INT,2,CLE
WR,11,"Pryor, Terrelle",ACT,REC,1,YDS,42,AVG,42,TDS,0,CLE
TE,40,"Reeves, David",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
OLB,53,"Schobert, Joe",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
DB,37,"Scott, Tim",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
DL,55,"Shelton, Danny",ACT,TCKL,36,SCK,0,FF,0,INT,--,CLE
DB,27,"Taylor, Jamar",ACT,TCKL,48,SCK,0,FF,0,INT,--,CLE
TE,86,"Telfer, Randall",ACT,REC,--,YDS,--,AVG,--,TDS,--,CLE
T,73,"Thomas, Joe",ACT,G,16,GS,16,,,,,CLE
OG,68,"Tucker, Cory",ACT,G,--,GS,--,,,,,CLE
LB,52,"Tuggle, Justin",ACT,TCKL,18,SCK,0,FF,0,INT,--,CLE
RB,38,"Watson, Terrell",ACT,CAR,--,YDS,--,AVG,--,TDS,--,CLE
FS,36,"Williams, K'Waun",ACT,TCKL,39,SCK,1,FF,3,INT,--,CLE
CB,22,"Williams, Tramon",ACT,TCKL,69,SCK,0,FF,0,INT,1,CLE
RB,28,"Winston, Glenn",ACT,CAR,1,YDS,-8,AVG,-8,TDS,0,CLE
ILB,50,"Wright, Scooby",ACT,TCKL,--,SCK,--,FF,--,INT,--,CLE
DT,97,"Wynn, Dylan",RES,TCKL,--,SCK,--,FF,--,INT,--,CLE
DB,28,"Allen, Cortez",RES,TCKL,6,SCK,0,FF,0,INT,--,PIT
LB,,"Anderson, Kevin",RES,TCKL,--,SCK,--,FF,--,INT,--,PIT
WR,82,"Ayers, DeMarcus",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
RB,26,"Bell, Le'Veon",ACT,CAR,113,YDS,556,AVG,4.9,TDS,3,PIT
P,4,"Berry, Jordan",ACT,PUNTS,59,AVG,42.6,LNG,79,IN 20,28,PIT
WR,16,"Blakeney, Issac",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
K,9,"Boswell, Chris",ACT,FGA,32,FGM,29,PCT,90.6,LNG,51,PIT
WR,84,"Brown, Antonio",ACT,REC,136,YDS,1834.0,AVG,13.5,TDS,10,PIT
RB,24,"Brown-Dukes, Brandon",ACT,CAR,--,YDS,--,AVG,--,TDS,--,PIT
WR,10,"Bryant, Martavis",SUS,REC,50,YDS,765,AVG,15.3,TDS,6,PIT
CB,25,"Burns, Artie",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
LB,56,"Chickillo, Anthony",ACT,TCKL,6,SCK,0,FF,1,INT,--,PIT
WR,14,"Coates, Sammie",ACT,REC,1,YDS,11,AVG,11,TDS,0,PIT
DB,31,"Cockrell, Ross",ACT,TCKL,44,SCK,0,FF,1,INT,2,PIT
TE,49,"Cooper, Michael",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
DB,37,"Dangerfield, Jordan",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
CB,28,"Davis, Sean",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
G,66,"DeCastro, David",ACT,G,16,GS,16,,,,,PIT
TE,49,"Dixon, Mandel",RES,REC,--,YDS,--,AVG,--,TDS,--,PIT
OLB,48,"Dupree, Bud",ACT,TCKL,26,SCK,4,FF,0,INT,--,PIT
OLB,41,"Feeney, Travis",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
OT,71,"Feiler, Matt",ACT,G,--,GS,--,,,,,PIT
C,67,"Finney, B.J.",ACT,G,--,GS,--,,,,,PIT
LB,54,"Fort, L.J.",ACT,TCKL,0,SCK,--,FF,--,INT,--,PIT
G,73,"Foster, Ramon",ACT,G,16,GS,16,,,,,PIT
DB,40,"Garner, Montell",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
CB,22,"Gay, William",ACT,TCKL,58,SCK,1,FF,0,INT,2,PIT
T,77,"Gilbert, Marcus",ACT,G,16,GS,16,,,,,PIT
SS,21,"Golden, Robert",ACT,TCKL,40,SCK,0,FF,0,INT,1,PIT
CB,27,"Golson, Senquez",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
QB,5,"Gradkowski, Bruce",ACT,TDS,--,INT,--,YDS,--,RTG,--,PIT
CB,24,"Grant, Doran",ACT,TCKL,0,SCK,--,FF,--,INT,--,PIT
TE,80,"Green, Ladarius",ACT,REC,37,YDS,429,AVG,11.6,TDS,4,PIT
TE,85,"Grimble, Xavier",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
DB,42,"Hagen, Jacob",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
WR,7,"Hamilton, Cobi",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
OT,69,"Hansen, Wade",ACT,G,--,GS,--,,,,,PIT
DT,79,"Hargrave, Javon",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
T,68,"Harris, Ryan",ACT,G,16,GS,16,,,,,PIT
OLB,92,"Harrison, James",ACT,TCKL,40,SCK,5,FF,2,INT,1,PIT
OT,65,"Hawkins, Jerald",ACT,G,--,GS,--,,,,,PIT
DE,97,"Heyward, Cameron",ACT,TCKL,54,SCK,7,FF,1,INT,--,PIT
WR,88,"Heyward-Bey, Darrius",ACT,REC,21,YDS,314,AVG,15,TDS,2,PIT
DT,65,"Hooks, Lavon",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
G,74,"Hubbard, Chris",ACT,G,7,GS,0,,,,,PIT
TE,81,"James, Jesse",ACT,REC,8,YDS,56,AVG,7,TDS,1,PIT
TE,46,"Johnson, David",ACT,REC,1,YDS,4,AVG,4,TDS,0,PIT
LB,51,"Johnson, Steven",ACT,TCKL,7,SCK,0,FF,0,INT,--,PIT
OLB,95,"Jones, Jarvis",ACT,TCKL,29,SCK,2,FF,1,INT,1,PIT
QB,3,"Jones, Landry",ACT,TDS,3,INT,4,YDS,513,RTG,77.3,PIT
TE,87,"Lang, Paul",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
DT,99,"Lyons, Caushaud",ACT,TCKL,0,SCK,--,FF,--,INT,--,PIT
OG,64,"Manhart, Cole",ACT,G,--,GS,--,,,,,PIT
OLB,46,"Matakevich, Tyler",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
DT,90,"Mathews, Ricardo",ACT,TCKL,22,SCK,1,FF,0,INT,--,PIT
DT,62,"Maxey, Johnny",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
NT,93,"McCullers-Sanders, Dan",ACT,TCKL,8,SCK,0.5,FF,0,INT,--,PIT
OT,69,"Mihalik, Brian",RES,G,--,GS,--,,,,,PIT
FS,23,"Mitchell, Mike",ACT,TCKL,80,SCK,0,FF,2,INT,3,PIT
OLB,55,"Moats, Arthur",ACT,TCKL,35,SCK,4,FF,0,INT,--,PIT
P,2,"Monday, Will",ACT,PUNTS,--,AVG,--,LNG,--,IN 20,--,PIT
DE,69,"Mosley-Smith, Khaynin",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
DE,64,"Newberry, Giorgio",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
FB,45,"Nix-Jones, Roosevelt",ACT,CAR,--,YDS,--,AVG,--,TDS,--,PIT
WR,18,"Norwood, Levi",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
WR,19,"Phillips, Shakim",RES,REC,--,YDS,--,AVG,--,TDS,--,PIT
DE,69,"Philon, Roy",RES,TCKL,--,SCK,--,FF,--,INT,--,PIT
C,53,"Pouncey, Maurkice",ACT,G,--,GS,--,,,,,PIT
RB,39,"Powell, Christian",ACT,CAR,--,YDS,--,AVG,--,TDS,--,PIT
LB,45,"Rasco, Jermauria",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
LB,57,"Reilly, Mike",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
RB,38,"Richardson, Daryl",ACT,CAR,--,YDS,--,AVG,--,TDS,--,PIT
QB,7,"Roethlisberger, Ben",ACT,TDS,21,INT,16,YDS,3938.0,RTG,94.5,PIT
WR,17,"Rogers, Eli",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
WR,83,"Severin, Canaan",RES,REC,--,YDS,--,AVG,--,TDS,--,PIT
DB,44,"Shabazz, Al-Hajj",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
ILB,50,"Shazier, Ryan",ACT,TCKL,87,SCK,3.5,FF,2,INT,1,PIT
DT,61,"Sigler, DeVaunte",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
RB,30,"Stingily, Cameron",ACT,CAR,--,YDS,--,AVG,--,TDS,--,PIT
SS,29,"Thomas, Shamarko",ACT,TCKL,12,SCK,0,FF,0,INT,--,PIT
ILB,94,"Timmons, Lawrence",ACT,TCKL,119,SCK,5,FF,1,INT,1,PIT
RB,33,"Toussaint, Fitzgerald",ACT,CAR,18,YDS,42,AVG,2.3,TDS,0,PIT
WR,15,"Tucker, Marcus",ACT,REC,--,YDS,--,AVG,--,TDS,--,PIT
DE,91,"Tuitt, Stephon",ACT,TCKL,54,SCK,6.5,FF,0,INT,1,PIT
C,61,"Ume-Ezeoke, Valerian",ACT,G,--,GS,--,,,,,PIT
QB,13,"Vaughan, Dustin",ACT,TDS,--,INT,--,YDS,--,RTG,--,PIT
T,78,"Villanueva, Alejandro",ACT,G,16,GS,10,,,,,PIT
DB,39,"Vinopal, Ray",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
C,72,"Wallace, Cody",ACT,G,16,GS,16,,,,,PIT
DT,96,"Walton, L.T.",ACT,TCKL,0,SCK,--,FF,--,INT,--,PIT
LS,60,"Warren, Greg",ACT,G,16,GS,0,,,,,PIT
DB,30,"Washington, Donald",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
WR,11,"Wheaton, Markus",ACT,REC,44,YDS,749,AVG,17,TDS,5,PIT
CB,33,"Whigham, Julian",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
CB,38,"White, Kevin",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
RB,34,"Williams, DeAngelo",ACT,CAR,200,YDS,907,AVG,4.5,TDS,11,PIT
ILB,98,"Williams, Vince",ACT,TCKL,46,SCK,0.5,FF,0,INT,--,PIT
OLB,49,"Zumwalt, Jordan",ACT,TCKL,--,SCK,--,FF,--,INT,--,PIT
G,78,"Aboushi, Oday",ACT,G,7,GS,5,,,,,HOU
OT,70,"Adams, Jeff",ACT,G,2,GS,2,,,,,HOU
DB,20,"Allen, Antonio",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
OG,79,"Allen, Jeff",ACT,G,12,GS,8,,,,,HOU
TE,89,"Anderson, Stephen",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
SAF,39,"Ballentine, Lonnie",ACT,TCKL,3,SCK,0,FF,0,INT,--,HOU
OG,73,"Barton, Karim",ACT,G,--,GS,--,,,,,HOU
C,68,"Bergstrom, Tony",ACT,G,16,GS,3,,,,,HOU
RB,28,"Blue, Alfred",ACT,CAR,183,YDS,698,AVG,3.8,TDS,2,HOU
CB,21,"Bouye, A.J.",ACT,TCKL,16,SCK,0,FF,0,INT,2,HOU
T,76,"Brown, Duane",ACT,G,14,GS,14,,,,,HOU
ILB,53,"Bullough, Max",ACT,TCKL,30,SCK,0,FF,0,INT,--,HOU
WR,14,"Bundrage, Quenton",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
DE,61,"Carrington, Alex",ACT,TCKL,8,SCK,0,FF,0,INT,--,HOU
T,74,"Clark, Chris",ACT,G,11,GS,4,,,,,HOU
OLB,58,"Cliett, Reshard",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
OLB,90,"Clowney, Jadeveon",ACT,TCKL,40,SCK,4.5,FF,1,INT,--,HOU
DT,95,"Covington, Christian",ACT,TCKL,8,SCK,2,FF,0,INT,--,HOU
ILB,56,"Cushing, Brian",ACT,TCKL,110,SCK,0,FF,1,INT,--,HOU
SS,27,"Demps, Quintin",ACT,TCKL,61,SCK,0.5,FF,1,INT,1,HOU
TE,81,"Denham, Anthony",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
ILB,50,"Dent, Akeem",ACT,TCKL,18,SCK,0,FF,0,INT,--,HOU
SAF,36,"Dillon, K.J.",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
FS,23,"Drummond, Kurtis",ACT,TCKL,14,SCK,0,FF,1,INT,--,HOU
DT,92,"Dunn, Brandon",ACT,TCKL,9,SCK,0,FF,0,INT,0,HOU
RB,34,"Ervin, Tyler",ACT,CAR,--,YDS,--,AVG,--,TDS,--,HOU
K,7,"Fairbairn, Ka'imi",ACT,FGA,--,FGM,--,PCT,--,LNG,--,HOU
TE,87,"Fiedorowicz, C.J.",ACT,REC,17,YDS,167,AVG,9.8,TDS,1,HOU
C,64,"Freeman, Dalton",ACT,G,--,GS,--,,,,,HOU
WR,15,"Fuller, Will",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
TE,84,"Griffin, Ryan",ACT,REC,20,YDS,251,AVG,12.5,TDS,2,HOU
RB,41,"Grimes, Jonathan",ACT,CAR,56,YDS,282,AVG,5,TDS,1,HOU
FS,29,"Hal, Andre",ACT,TCKL,36,SCK,0,FF,0,INT,4,HOU
DT,93,"Heath, Joel",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
RB,22,"Hilliard, Kenny",ACT,CAR,--,YDS,--,AVG,--,TDS,--,HOU
WR,10,"Hopkins, DeAndre",ACT,REC,111,YDS,1521.0,AVG,13.7,TDS,11,HOU
DT,60,"Howard, Ra'Zahn",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
RB,33,"Hunt, Akeem",ACT,CAR,17,YDS,96,AVG,5.6,TDS,0,HOU
CB,25,"Jackson, Kareem",ACT,TCKL,58,SCK,0,FF,1,INT,2,HOU
DB,31,"James, Charles",ACT,TCKL,19,SCK,0,FF,0,INT,--,HOU
CB,30,"Johnson, Kevin",ACT,TCKL,54,SCK,0,FF,0,INT,1,HOU
WR,88,"Jones, Tevin",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
CB,24,"Joseph, Johnathan",ACT,TCKL,58,SCK,0,FF,1,INT,1,HOU
DE,94,"Kamalu, Ufomba",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
T,63,"Lamm, Kendall",ACT,G,15,GS,4,,,,,HOU
LB,44,"Langford, Ryan",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
P,9,"Lechler, Shane",ACT,PUNTS,95,AVG,47.3,LNG,64,IN 20,24,HOU
LB,61,"Lee, Eric",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
WR,19,"Lenz, Josh",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
C,65,"Mancz, Greg",ACT,G,3,GS,0,,,,,HOU
C,66,"Martin, Nick",ACT,G,--,GS,--,,,,,HOU
OL,69,"McDonald, Andrew",ACT,G,--,GS,--,,,,,HOU
ILB,55,"McKinney, Benardrick",ACT,TCKL,63,SCK,1,FF,0,INT,--,HOU
OLB,59,"Mercilus, Whitney",ACT,TCKL,52,SCK,12,FF,1,INT,--,HOU
WR,13,"Miller, Braxton",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
RB,26,"Miller, Lamar",ACT,CAR,194,YDS,872,AVG,4.5,TDS,8,HOU
DB,38,"Mitchell, Terrance",ACT,TCKL,13,SCK,1,FF,1,INT,1,HOU
DB,43,"Moore, Corey",ACT,TCKL,1,SCK,0,FF,0,INT,--,HOU
WR,12,"Mumphery, Keith",ACT,REC,14,YDS,129,AVG,9.2,TDS,0,HOU
DB,32,"Nelson, Robert",ACT,TCKL,0,SCK,--,FF,--,INT,--,HOU
T,72,"Newton, Derek",ACT,G,16,GS,16,,,,,HOU
K,8,"Novak, Nick",ACT,FGA,21,FGM,18,PCT,85.7,LNG,51,HOU
QB,17,"Osweiler, Brock",ACT,TDS,10,INT,6,YDS,1967.0,RTG,86.4,HOU
DE,97,"Pagan, Jeoffrey",ACT,TCKL,1,SCK,0,FF,0,INT,--,HOU
LB,52,"Peters, Brian",ACT,TCKL,17,SCK,0,FF,0,INT,--,HOU
DE,96,"Pettinato, Dan",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
OT,61,"Pierson, Matt",ACT,G,--,GS,--,,,,,HOU
DB,35,"Pleasant, Eddie",ACT,TCKL,36,SCK,0.5,FF,0,INT,2,HOU
FB,45,"Prosch, Jay",ACT,CAR,6,YDS,33,AVG,5.5,TDS,0,HOU
LB,42,"Rashad, Shakeel",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
NT,98,"Reader, D.J.",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
LB,48,"Rivers, Gerald",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
QB,3,"Savage, Tom",ACT,TDS,--,INT,--,YDS,--,RTG,--,HOU
LB,57,"Scarlett, Brennan",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
WR,18,"Shorts, Cecil",ACT,REC,42,YDS,484,AVG,11.5,TDS,2,HOU
OLB,51,"Simon, John",ACT,TCKL,53,SCK,5,FF,0,INT,--,HOU
OG,62,"Slade, Chad",ACT,G,--,GS,--,,,,,HOU
DT,91,"Still, Devon",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
WR,11,"Strong, Jaelen",ACT,REC,14,YDS,161,AVG,11.5,TDS,3,HOU
G,71,"Su'a-Filo, Xavier",ACT,G,11,GS,9,,,,,HOU
DB,40,"Thomas, Duke",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
LB,54,"Thompson, Carlos",ACT,TCKL,2,SCK,0,FF,0,INT,--,HOU
TE,83,"Tomlinson, Eric",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
OT,67,"Uzdavinis, Arturo",ACT,G,--,GS,--,,,,,HOU
FB,47,"Vainuku, Soma",RES,CAR,--,YDS,--,AVG,--,TDS,--,HOU
OLB,49,"Washington, Tony",ACT,TCKL,--,SCK,--,FF,--,INT,--,HOU
DE,99,"Watt, J.J.",ACT,TCKL,76,SCK,17.5,FF,3,INT,--,HOU
QB,5,"Weeden, Brandon",ACT,TDS,5,INT,2,YDS,1043.0,RTG,96.8,HOU
LS,46,"Weeks, Jon",ACT,G,16,GS,0,,,,,HOU
NT,75,"Wilfork, Vince",ACT,TCKL,22,SCK,0,FF,0,INT,--,HOU
WR,82,"Williams, Wendall",ACT,REC,--,YDS,--,AVG,--,TDS,--,HOU
SS,29,"Adams, Mike",ACT,TCKL,75,SCK,1,FF,3,INT,5,IND
TE,83,"Allen, Dwayne",ACT,REC,16,YDS,109,AVG,6.8,TDS,1,IND
DE,96,"Anderson, Henry",ACT,TCKL,31,SCK,1,FF,0,INT,--,IND
WR,6,"Anthrop, Danny",ACT,REC,--,YDS,--,AVG,--,TDS,--,IND
DE,67,"Bailey, Sterling",ACT,TCKL,--,SCK,--,FF,--,INT,--,IND
LB,50,"Bates, Trevor",ACT,TCKL,--,SCK,--,FF,--,INT,--,IND
C,63,"Blythe, Austin",ACT,G,--,GS,--,,,,,IND
WR,11,"Bray, Quan",ACT,REC,--,YDS,--,AVG,--,TDS,--,IND
CB,31,"Brown, Jalil",ACT,TCKL,22,SCK,0,FF,0,INT,--,IND
CB,20,"Butler, Darius",ACT,TCKL,50,SCK,0,FF,2,INT,1,IND
OT,,"Cage, Isiah",RES,G,--,GS,--,,,,,IND
T,74,"Castonzo, Anthony",ACT,G,13,GS,13,,,,,IND
OT,62,"Clark, Le'Raven",ACT,G,--,GS,--,,,,,IND
TE,86,"Coffman, Chase",ACT,REC,8,YDS,71,AVG,8.9,TDS,1,IND
OLB,58,"Cole, Trent",ACT,TCKL,32,SCK,3,FF,2,INT,--,IND
DB,36,"Darby, Alden",ACT,TCKL,--,SCK,--,FF,--,INT,--,IND
CB,21,"Davis, Vontae",ACT,TCKL,48,SCK,0,FF,0,INT,4,IND
WR,15,"Dorsett, Phillip",ACT,REC,18,YDS,225,AVG,12.5,TDS,1,IND
TE,84,"Doyle, Jack",ACT,REC,12,YDS,72,AVG,6,TDS,1,IND
RB,34,"Ferguson, Josh",ACT,CAR,--,YDS,--,AVG,--,TDS,--,IND
SS,26,"Geathers, Clayton",ACT,TCKL,34,SCK,0,FF,0,INT,--,IND
DB,39,"Glover-Wright, Tay",ACT,TCKL,0,SCK,--,FF,--,INT,--,IND
OT,71,"Good, Denzelle",ACT,G,6,GS,4,,,,,IND
RB,23,"Gore, Frank",ACT,CAR,260,YDS,967,AVG,3.7,TDS,6,IND
DT,92,"McGee, Stacy",ACT,TCKL,22,SCK,0,FF,0,INT,--,OAK
CB,39,"McGill, Keith",ACT,TCKL,3,SCK,0,FF,0,INT,--,OAK
QB,14,"McGloin, Matt",ACT,TDS,2,INT,1,YDS,142,RTG,88.3,OAK
WR,19,"Mickens, Jaydon",ACT,REC,--,YDS,--,AVG,--,TDS,--,OAK
RB,28,"Murray, Latavius",ACT,CAR,266,YDS,1066.0,AVG,4,TDS,6,OAK
DB,27,"Nelson, Reggie",ACT,TCKL,77,SCK,0,FF,0,INT,8,OAK
