
605477,Chad Smith,P,LAA,Los Angeles Angels,R,R,1989,70900,smithch09,Chad Smith,2133896,Chad Smith,RP,33616,Chad Smith,RP,13604,Chad Smith,smithch08,9736,Chad Smith,P,smitc003,Chad Smith,6/22/2014,9736,Chad Smith,RP,
429710,Chad Tracy,3B,LAA,Anaheim Angels,L,R,1980,31435,tracych01,Chad Tracy,1670124,Chad Tracy,1B,5402,Chad Tracy,1B,1888,Chad Tracy,tracych01,7047,Chad Tracy,1B,tracc001,Chad Tracy,4/21/2004,7047,Chad Tracy,1B/3B,
592704,Chance Ruffin,P,SEA,Seattle Mariners,R,R,1988,67103,ruffich01,Chance Ruffin,1765808,Chance Ruffin,RP,31043,Chance Ruffin,RP,11745,Chance Ruffin,ruffich01,8999,Chance Ruffin,P,ruffc001,Chance Ruffin,7/25/2011,8999,Chance Ruffin,RP,
502033,Charles Brewer,P,SEA,Seattle Mariners,R,R,1988,59271,brewech01,Charles Brewer,1804845,Charles Brewer,RP,31223,Charles Brewer,RP,9155,Charles Brewer,brewech01,9431,Charles Brewer,P,brewc001,Charles Brewer,6/10/2013,9431,Charles Brewer,RP,
453568,Charlie Blackmon,CF,COL,Colorado Rockies,L,L,1986,52804,blackch02,Charlie Blackmon,1800284,Charlie Blackmon,CF,31084,Charlie Blackmon,CF,7859,Charlie Blackmon,blackch02,8957,Charlie Blackmon,CF,blacc001,Charlie Blackmon,6/7/2011,8957,Charlie Blackmon,CF/LF,CF1
518586,Charlie Culberson,3B,LAD,Los Angeles Dodgers,R,R,1989,55773,culbech01,Charlie Culberson,1666687,Charlie Culberson,SS,29955,Charlie Culberson,SS,3298,Charlie Culberson,culbech01,9183,Charlie Culberson,SS,culbc001,Charlie Culberson,5/13/2012,9183,Charlie Culberson,SS/2B,
518703,Charlie Furbush,P,SEA,Seattle Mariners,L,L,1986,56302,furbuch01,Charlie Furbush,1757233,Charlie Furbush,RP,31589,Charlie Furbush,RP,1370,Charlie Furbush,furbuch01,8869,Charlie Furbush,P,furbc001,Charlie Furbush,5/23/2011,8869,Charlie Furbush,RP/SP,
489056,Charlie Leesman,P,CWS,Chicago White Sox,L,L,1987,58920,leesmch01,Charles Leesman,1732743,Charlie Leesman,SP,30598,Charlie Leesman,SP,9124,Charlie Leesman,leesmch01,9486,Charlie Leesman,P,leesc001,Charlie Leesman,8/9/2013,9486,Charlie Leesman,SP,
450203,Charlie Morton,P,PHI,Philadelphia Phillies,R,R,1983,48258,mortoch02,Charlie Morton,1390876,Charlie Morton,SP,29155,Charlie Morton,SP,4676,Charlie Morton,mortoch02,8270,Charlie Morton,P,mortc002,Charlie Morton,6/14/2008,8270,Charlie Morton,SP,
605508,Charlie Tilson,CF,CWS,Chicago White Sox,L,L,1992,70493,,,2046464,Charlie Tilson,CF,32866,Charlie Tilson,CF,12983,Charlie Tilson,,10216,Charlie Tilson,CF,,,2/2/2222,10216,Charlie Tilson,CF,
502624,Chase Anderson,P,MIL,Milwaukee Brewers,R,R,1987,59304,anderch01,Chase Anderson,2027498,Chase Anderson,SP,32690,Chase Anderson,SP,6895,Chase Anderson,anderch01,9698,Chase Anderson,P,andec001,Chase Anderson,5/11/2014,9698,Chase Anderson,SP,SP2
488818,Chase d'Arnaud,2B,ATL,Atlanta Braves,R,R,1987,57774,darnach01,Chase d'Arnaud,1740922,Chase d'Arnaud,SS,30676,Chase d'Arnaud,3B,6652,Chase d'Arnaud,darnach01,8974,Chase d'Arnaud,2B,darnc001,Chase d'Arnaud,6/24/2011,8974,Chase d'Arnaud,SS,CF2
452104,Chase Headley,3B,NYY,New York Yankees,S,R,1984,47736,headlch01,Chase Headley,1103791,Chase Headley,3B,28809,Chase Headley,3B,4720,Chase Headley,headlch01,8057,Chase Headley,3B,headc001,Chase Headley,6/15/2007,8057,Chase Headley,3B,1B4
460576,Carlos Gomez,CF,HOU,Houston Astros,R,R,1985,47621,gomezca01,Carlos Gomez,1098932,Carlos Gomez,CF,28762,Carlos Gomez,CF,4881,Carlos Gomez,gomezca01,8023,Carlos Gomez,CF,gomec002,Carlos Gomez,5/13/2007,8023,Carlos Gomez,CF,
471865,Carlos Gonzalez,RF,COL,Colorado Rockies,L,L,1985,47678,gonzaca01,Carlos Gonzalez,1103728,Carlos Gonzalez,RF,28658,Carlos Gonzalez,RF,7287,Carlos Gonzalez,gonzaca01,7934,Carlos Gonzalez,RF,gonzc001,Carlos Gonzalez,5/30/2008,7934,Carlos Gonzalez,RF/LF,RF1
430961,Carlos Maldonado,C,WSH,Washington Nationals,R,R,1979,38871,maldoca03,Carlos Maldonado,212028,Carlos Maldonado,C,,,,2034,Carlos Maldonado,maldoca03,7883,Carlos Maldonado,C,maldc003,Carlos Maldonado,9/8/2006,7883,Carlos Maldonado,C,
461791,Carlos Marmol,P,BOS,Boston Red Sox,R,R,1982,38974,marmoca01,Carlos Marmol,580591,Carlos Marmol,SP,28486,Carlos Marmol,SP,2790,Carlos Marmol,marmoca01,7789,Carlos Marmol,P,marmc001,Carlos Marmol,6/4/2006,7789,Carlos Marmol,RP,
593372,Carlos Martinez,P,STL,St. Louis Cardinals,R,R,1991,67219,martica04,Carlos Martinez,1803785,Carlos Martinez,SP,31340,Carlos Martinez,SP,11682,Carlos Martinez,martica04,9376,Carlos Martinez,P,martc006,Carlos Martinez,5/3/2013,9376,Carlos Martinez,SP/RP,SP4
519037,Carlos Moncrief,OF,CLE,Cleveland Indians,L,R,1988,58261,,,2043842,Carlos Moncrief,RF,32711,Carlos Moncrief,RF,sa392114,Carlos Moncrief,,,,,,,2/2/2222,,,,
451713,Carlos Peguero,LF,BOS,Boston Red Sox,L,L,1987,52503,pegueca01,Carlos Peguero,1740988,Carlos Peguero,LF,31587,Carlos Peguero,RF,8760,Carlos Peguero,pegueca01,8908,Carlos Peguero,LF,peguc001,Carlos Peguero,4/19/2011,8908,Carlos Peguero,LF/RF,
150289,Carlos Pena,1B,TEX,Texas Rangers,L,L,1978,1443,penaca01,Carlos Pena,127567,Carlos Pena,1B,4594,Carlos Pena,1B,934,Carlos Pena,penaca01,6621,Carlos Pena,1B,penac001,Carlos Pena,9/5/2001,6621,Carlos Pena,1B,
542208,Carlos Perez,C,LAA,Los Angeles Angels,R,R,1990,59074,perezca02,Carlos Perez,1945613,Carlos Perez,C,30237,Carlos Perez,C,10642,Carlos Perez,,9956,Carlos Perez,C,perec003,Carlos Perez,5/5/2015,9956,Carlos Perez,C,
435041,Carlos Quentin,LF,MIN,Minnesota Twins,R,R,1982,45468,quentca01,Carlos Quentin,490156,Carlos Quentin,LF,6192,Carlos Quentin,LF,6274,Carlos Quentin,quentca01,7485,Carlos Quentin,LF,quenc001,Carlos Quentin,7/20/2006,7485,Carlos Quentin,LF,
491640,Carlos Rivero,3B,SEA,Seattle Mariners,R,R,1988,51857,riverca02,Carlos Rivero,1665407,Carlos Rivero,SS,30394,Carlos Rivero,SS,1136,Carlos Rivero,riverca02,9796,Carlos Rivero,3B,rivec002,Carlos Rivero,8/29/2014,9796,Carlos Rivero,3B,
607074,Carlos Rodon,P,CWS,Chicago White Sox,L,L,1992,70883,rodonca01,Carlos Rodon,2138665,Carlos Rodon,SP,33696,Carlos Rodon,SP,16137,Carlos Rodon,,9823,Carlos Rodon,P,rodoc001,Carlos Rodon,4/21/2015,9823,Carlos Rodon,SP,SP3
434563,Carlos Ruiz,C,PHI,Philadelphia Phillies,R,R,1979,42127,ruizca01,Carlos Ruiz,532870,Carlos Ruiz,C,28447,Carlos Ruiz,C,2579,Carlos Ruiz,ruizca01,7757,Carlos Ruiz,C,ruizc001,Carlos Ruiz,5/6/2006,7757,Carlos Ruiz,C,C2
570560,Carlos Sanchez,3B,CWS,Chicago White Sox,S,R,1992,66288,sanchca01,Carlos Sanchez,1956971,Carlos Sanchez,2B,32264,Carlos Sanchez,2B,11602,Carlos Sanchez,sanchca01,9765,Carlos Sanchez,2B,sancc001,Carlos Sanchez,7/13/2014,9765,Carlos Sanchez,2B,SS3
467793,Carlos Santana,DH,CLE,Cleveland Indians,S,R,1986,48929,santaca01,Carlos Santana,1208743,Carlos Santana,DH,30280,Carlos Santana,DH,2396,Carlos Santana,santaca01,8619,Carlos Santana,1B,santc002,Carlos Santana,6/11/2010,8619,Carlos Santana,1B,1B2
448614,Carlos Torres,P,MIL,Milwaukee Brewers,R,R,1982,49107,torreca01,Carlos Torres,1598990,Carlos Torres,RP,29347,Carlos Torres,RP,7624,Carlos Torres,torreca01,8533,Carlos Torres,P,torrc001,Carlos Torres,7/22/2009,8533,Carlos Torres,RP/SP,RP3
508892,Carlos Triunfel,SS,LAD,Los Angeles Dodgers,R,R,1990,56881,triunca01,Carlos Triunfel,1207709,Carlos Triunfel,SS,29503,Carlos Triunfel,SS,193,Carlos Triunfel,triunca01,9303,Carlos Triunfel,SS,triuc001,Carlos Triunfel,9/7/2012,9303,Carlos Triunfel,SS/2B,
453646,Carlos Villanueva,P,SD,San Diego Padres,R,R,1983,48961,villaca01,Carlos Villanueva,580606,Carlos Villanueva,RP,28466,Carlos Villanueva,RP,4138,Carlos Villanueva,villaca01,7772,Carlos Villanueva,P,villc001,Carlos Villanueva,5/23/2006,7772,Carlos Villanueva,RP/SP,RP4
407296,Carlos Zambrano,P,MIA,Miami Marlins,S,R,1981,277,zambrca01,Carlos Zambrano,223692,Carlos Zambrano,P,4499,Carlos Zambrano,SP,305,Carlos Zambrano,zambrca01,6559,Carlos Zambrano,P,zambc001,Carlos Zambrano,8/20/2001,6559,Carlos Zambrano,SP,
542942,Carson Blair,C,OAK,Oakland Athletics,R,R,1989,58072,blairca01,Carson Blair,2167504,Carson Blair,C,33812,Carson Blair,C,5429,Carson Blair,,10075,Carson Blair,C,blaic001,Carson Blair,9/6/2015,10075,Carson Blair,C,
608334,Carson Fulmer,P,CWS,Chicago White Sox,R,R,1993,70611,,,2184355,Carson Fulmer,RP,34913,Carson Fulmer,RP,18311,Carson Fulmer,,10168,Carson Fulmer,P,,,,10168,Carson Fulmer,RP,RP7
605476,Carson Smith,P,BOS,Boston Red Sox,R,R,1989,70812,smithca02,Carson Smith,2036351,Carson Smith,RP,32628,Carson Smith,RP,13172,Carson Smith,smithca02,9810,Carson Smith,P,smitc004,Carson Smith,9/1/2014,9810,Carson Smith,RP,
605169,Carter Capps,P,SD,San Diego Padres,R,R,1990,70434,cappsca01,Carter Capps,1962637,Carter Capps,RP,32469,Carter Capps,RP,12803,Carter Capps,cappsca01,9250,Carter Capps,P,cappc001,Carter Capps,8/3/2012,9250,Carter Capps,RP,
488787,Casey Coleman,P,KC,Kansas City Royals,L,R,1987,58833,colemca01,Casey Coleman,1732408,Casey Coleman,RP,30947,Casey Coleman,RP,8270,Casey Coleman,colemca01,8779,Casey Coleman,P,colec001,Casey Coleman,8/2/2010,8779,Casey Coleman,RP,
518582,Casey Crosby,P,DET,Detroit Tigers,R,L,1988,57760,crosbca01,Casey Crosby,1708182,Casey Crosby,SP,30683,Casey Crosby,SP,5261,Casey Crosby,crosbca01,9200,Casey Crosby,P,crosc001,Casey Crosby,6/1/2012,9200,Casey Crosby,SP,
502272,Casey Fien,P,LAD,Los Angeles Dodgers,R,R,1983,50215,fienca01,Casey Fien,1604110,Casey Fien,RP,29376,Casey Fien,RP,3926,Casey Fien,fienca01,8535,Casey Fien,P,fienc001,Casey Fien,7/26/2009,8535,Casey Fien,RP,
445163,Casey Janssen,P,SD,San Diego Padres,R,R,1981,46193,janssca01,Casey Janssen,585620,Casey Janssen,RP,6526,Casey Janssen,RP,7355,Casey Janssen,janssca01,7748,Casey Janssen,P,jansc001,Casey Janssen,4/27/2006,7748,Casey Janssen,RP,
543391,Casey Kelly,P,ATL,Atlanta Braves,R,R,1989,58343,kellyca01,Casey Kelly,1697837,Casey Kelly,RP,30520,Casey Kelly,RP,9174,Casey Kelly,kellyca01,8867,Casey Kelly,P,kellc001,Casey Kelly,8/27/2012,8867,Casey Kelly,RP,
425773,Casey Kotchman,1B,MIA,Miami Marlins,L,L,1983,31601,kotchca01,Casey Kotchman,387403,Casey Kotchman,1B,5918,Casey Kotchman,1B,1930,Casey Kotchman,kotchca01,7293,Casey Kotchman,1B,kotcc001,Casey Kotchman,5/9/2004,7293,Casey Kotchman,1B,
431171,Casey McGehee,3B,DET,Detroit Tigers,R,R,1982,48220,mcgehca01,Casey McGehee,489788,Casey McGehee,3B,29245,Casey McGehee,3B,6086,Casey McGehee,mcgehca01,8359,Casey McGehee,3B,mcgec001,Casey McGehee,9/2/2008,8359,Casey McGehee,3B/1B,3B1
594987,Casey Sadler,P,PIT,Pittsburgh Pirates,R,R,1990,67865,sadleca02,Casey Sadler,2107843,Casey Sadler,SP,33105,Casey Sadler,SP,11209,Casey Sadler,sadleca02,9686,Casey Sadler,P,sadlc002,Casey Sadler,5/2/2014,9686,Casey Sadler,RP,
430641,Blaine Boyer,P,MIL,Milwaukee Brewers,R,R,1981,33003,boyerbl01,Blaine Boyer,448910,Blaine Boyer,RP,6316,Blaine Boyer,RP,2237,Blaine Boyer,boyerbl01,7574,Blaine Boyer,P,boyeb001,Blaine Boyer,6/12/2005,7574,Blaine Boyer,RP,RP2
543278,Blaine Hardy,P,DET,Detroit Tigers,L,L,1987,57948,hardybl01,Blaine Hardy,1741050,Blaine Hardy,RP,30815,Blaine Hardy,RP,6499,Blaine Hardy,hardybl01,9732,Blaine Hardy,P,hardb001,Blaine Hardy,6/16/2014,9732,Blaine Hardy,RP,RP7
518444,Blake Beavan,P,SEA,Seattle Mariners,R,R,1989,57741,beavabl01,Blake Beavan,1755140,Blake Beavan,SP,31018,Blake Beavan,SP,338,Blake Beavan,beavabl01,8981,Blake Beavan,P,beavb001,Blake Beavan,7/3/2011,8981,Blake Beavan,SP/RP,
503351,Blake Lalli,1B,MIL,Milwaukee Brewers,L,R,1983,50568,lallibl01,Blake Lalli,1732410,Blake Lalli,C,30593,Blake Lalli,C,9246,Blake Lalli,lallibl01,9187,Blake Lalli,1B,lallb001,Blake Lalli,5/18/2012,9187,Blake Lalli,1B/C,
607962,Blake McFarland,P,TOR,Toronto Blue Jays,R,R,1988,70162,,,2171706,Blake McFarland,RP,34255,Blake McFarland,RP,sa598555,Blake Mcfarland,,,,,,,2/2/2222,,,,
453284,Blake Parker,P,SEA,Seattle Mariners,R,R,1985,51962,parkebl01,Blake Parker,1725475,Blake Parker,RP,30517,Blake Parker,RP,5224,Blake Parker,parkebl01,9185,Blake Parker,P,parkb001,Blake Parker,5/17/2012,9185,Blake Parker,RP,RP8
544930,Blake Smith,P,SD,San Diego Padres,L,R,1987,60842,,,1812245,Blake Smith,RP,31428,Blake Smith,RP,sa500814,Blake Smith,,,,,,,2/2/2222,,,,
605483,Blake Snell,P,TB,Tampa Bay Rays,L,L,1992,70271,,,2006996,Blake Snell,SP,33748,Blake Snell,SP,13543,Blake Snell,,10148,Blake Snell,P,,,4/23/2016,10148,Blake Snell,SP,SP4
596119,Blake Swihart,LF,BOS,Boston Red Sox,S,R,1992,70407,swihabl01,Blake Swihart,1894641,Blake Swihart,LF,32123,Blake Swihart,LF,13176,Blake Swihart,,9549,Blake Swihart,C,swihb001,Blake Swihart,5/2/2015,9549,Blake Swihart,C,
493574,Blake Tekotte,RF,CWS,Chicago White Sox,L,R,1987,58733,tekotbl01,Blake Tekotte,1666696,Blake Tekotte,CF,30842,Blake Tekotte,CF,8810,Blake Tekotte,tekotbl01,8939,Blake Tekotte,OF,tekob001,Blake Tekotte,5/25/2011,8939,Blake Tekotte,CF,
595014,Blake Treinen,P,WSH,Washington Nationals,R,R,1988,68804,treinbl01,Blake Treinen,1953420,Blake Treinen,RP,32185,Blake Treinen,RP,12572,Blake Treinen,treinbl01,9672,Blake Treinen,P,treib001,Blake Treinen,4/12/2014,9672,Blake Treinen,RP/SP,RP4
502028,Blake Wood,P,CIN,Cincinnati Reds,R,R,1985,50095,woodbl01,Blake Wood,1725412,Blake Wood,RP,30392,Blake Wood,RP,1345,Blake Wood,woodbl01,8730,Blake Wood,P,woodb004,Blake Wood,5/12/2010,8730,Blake Wood,RP,RP4
544759,Bo Schultz,P,TOR,Toronto Blue Jays,R,R,1985,58646,schulbo02,Bo Schultz,1962289,Bo Schultz,RP,32455,Bo Schultz,RP,5028,Bo Schultz,schulbo02,9646,Bo Schultz,P,schub001,Bo Schultz,3/23/2014,9646,Bo Schultz,RP,
445090,Bobby Korecky,P,TOR,Toronto Blue Jays,R,R,1979,38132,korecbo01,Bobby Korecky,451982,Bobby Korecky,RP,29112,Bobby Korecky,RP,4608,Bobby Korecky,korecbo01,8230,Bobby Korecky,P,koreb001,Bobby Korecky,4/26/2008,8230,Bobby Korecky,RP,
489039,Bobby LaFromboise,P,PHI,Philadelphia Phillies,L,L,1986,58369,lafrobo01,Bobby LaFromboise,2027441,Bobby LaFromboise,RP,33073,Bobby LaFromboise,RP,7758,Bobby LaFromboise,lafrobo01,9365,Bobby LaFromboise,P,lafrb001,Bobby LaFromboise,4/10/2013,9365,Bobby LaFromboise,RP,
458730,Bobby Parnell,P,DET,Detroit Tigers,R,R,1984,48365,parnebo01,Bobby Parnell,1537192,Bobby Parnell,RP,29227,Bobby Parnell,RP,9926,Bobby Parnell,parnebo01,8338,Bobby Parnell,P,parnb001,Bobby Parnell,9/15/2008,8338,Bobby Parnell,RP,
435064,Bobby Wilson,C,TB,Tampa Bay Rays,R,R,1983,49220,wilsobo02,Bobby Wilson,538897,Bobby Wilson,C,29115,Bobby Wilson,C,6564,Bobby Wilson,wilsobo02,8232,Bobby Wilson,C,wilsb002,Bobby Wilson,4/28/2008,8232,Bobby Wilson,C,C2
621471,Boog Powell,CF,SEA,Seattle Mariners,L,L,1993,100641,,,2167512,Boog Powell,CF,33803,Boog Powell,CF,sa658509,Boog Powell,,10146,Boog Powell,CF,,,2/2/2222,10146,Boog Powell,CF,
457429,Boone Logan,P,COL,Colorado Rockies,R,L,1984,47921,loganbo02,Boone Logan,1098960,Boone Logan,RP,6486,Boone Logan,RP,5525,Boone Logan,loganbo02,7715,Boone Logan,P,logab001,Boone Logan,4/4/2006,7715,Boone Logan,RP,RP3
502202,Brad Boxberger,P,TB,Tampa Bay Rays,R,R,1988,65809,boxbebr01,Brad Boxberger,1813265,Brad Boxberger,RP,31495,Brad Boxberger,RP,10133,Brad Boxberger,boxbebr01,9215,Brad Boxberger,P,boxbb001,Brad Boxberger,6/10/2012,9215,Brad Boxberger,RP,RP2
542960,Brad Brach,P,BAL,Baltimore Orioles,R,R,1986,58089,brachbr01,Brad Brach,1793607,Brad Brach,RP,31000,Brad Brach,RP,6627,Brad Brach,brachbr01,9040,Brad Brach,P,bracb001,Brad Brach,8/31/2011,9040,Brad Brach,RP,RP4
543223,Brad Glenn,RF,TOR,Toronto Blue Jays,R,R,1987,59995,glennbr01,Brad Glenn,1813391,Brad Glenn,RF,31501,Brad Glenn,RF,7392,Brad Glenn,glennbr01,9748,Brad Glenn,RF,glenb001,Brad Glenn,6/27/2014,9748,Brad Glenn,RF,
543272,Brad Hand,P,SD,San Diego Padres,L,L,1990,57938,handbr01,Brad Hand,1795804,Brad Hand,RP,31077,Brad Hand,RP,9111,Brad Hand,handbr01,8955,Brad Hand,P,handb001,Brad Hand,6/7/2011,8955,Brad Hand,RP/SP,RP3
453184,Brad Lincoln,P,PHI,Philadelphia Phillies,L,R,1985,51929,lincobr01,Brad Lincoln,1205580,Brad Lincoln,RP,29953,Brad Lincoln,RP,4241,Brad Lincoln,lincobr01,8646,Brad Lincoln,P,lincb001,Brad Lincoln,6/9/2010,8646,Brad Lincoln,RP/SP,
543543,Brad Miller,SS,TB,Tampa Bay Rays,L,R,1989,65980,millebr02,Brad Miller,1953818,Brad Miller,SS,32206,Brad Miller,SS,12775,Brad Miller,millebr02,9446,Brad Miller,SS,millb002,Brad Miller,6/28/2013,9446,Brad Miller,SS,SS2
502166,Brad Mills,P,OAK,Oakland Athletics,R,L,1985,56121,millsbr02,Brad Mills,1663605,Brad Mills,RP,30201,Brad Mills,RP,4420,Brad Mills,millsbr02,8420,Brad Mills,P,millb001,Brad Mills,6/18/2009,8420,Brad Mills,SP,
502748,Brad Peacock,P,HOU,Houston Astros,R,R,1988,57086,peacobr01,Brad Peacock,1833104,Brad Peacock,SP,31591,Brad Peacock,SP,5401,Brad Peacock,peacobr01,9039,Brad Peacock,P,peacb001,Brad Peacock,9/6/2011,9039,Brad Peacock,SP,
207267,Brad Penny,P,MIA,Miami Marlins,R,R,1978,524,pennybr01,Brad Penny,28145,Brad Penny,SP,4115,Brad Penny,SP,535,Brad Penny,pennybr01,6276,Brad Penny,P,pennb002,Brad Penny,4/7/2000,6276,Brad Penny,SP,
430957,Brad Snyder,1B,TEX,Texas Rangers,L,L,1982,45477,snydebr02,Brad Snyder,479391,Brad Snyder,RF,28865,Brad Snyder,RF,6052,Brad Snyder,snydebr02,8100,Brad Snyder,1B,snydb002,Brad Snyder,9/7/2010,8100,Brad Snyder,1B/LF,
446899,Brad Ziegler,P,BOS,Boston Red Sox,R,R,1979,49218,zieglbr01,Brad Ziegler,1208774,Brad Ziegler,RP,29147,Brad Ziegler,RP,7293,Brad Ziegler,zieglbr01,8262,Brad Ziegler,P,ziegb001,Brad Ziegler,5/31/2008,8262,Brad Ziegler,RP,RP2
640463,Braden Shipley,P,ARI,Arizona Diamondbacks,R,R,1992,102437,,,2066299,Braden Shipley,SP,33216,Braden Shipley,SP,15158,Braden Shipley,,9854,Braden Shipley,P,,,7/25/2016,9854,Braden Shipley,SP,SP5
543266,Bradin Hagens,P,ARI,Arizona Diamondbacks,R,R,1989,60000,hagenbr01,Bradin Hagens,2044245,Bradin Hagens,SP,32743,Bradin Hagens,RP,7422,Bradin Hagens,hagenbr01,9788,Bradin Hagens,P,hageb001,Bradin Hagens,8/14/2014,9788,Bradin Hagens,RP,
607170,Brady Dragmire,P,TOR,Toronto Blue Jays,R,R,1993,70538,,,2171615,Brady Dragmire,RP,34223,Brady Dragmire,RP,sa598911,Brady Dragmire,,,,,,,2/2/2222,,,,
572038,Branden Pinder,P,NYY,New York Yankees,R,R,1989,69224,pindebr01,Branden Pinder,1958616,Branden Pinder,RP,32303,Branden Pinder,RP,12093,Branden Pinder,,9933,Branden Pinder,P,pindb001,Branden Pinder,4/15/2015,9933,Branden Pinder,RP,
450315,Brandon Allen,1B,CIN,Cincinnati Reds,L,R,1986,46899,allenbr01,Brandon Allen,1208989,Brandon Allen,LF,30070,Brandon Allen,LF,7436,Brandon Allen,allenbr01,8563,Brandon Allen,1B,alleb001,Brandon Allen,8/22/2009,8563,Brandon Allen,1B/LF,
572702,Brandon Bantz,C,SEA,Seattle Mariners,R,R,1987,60162,bantzbr01,Brandon Bantz,2064722,Brandon Bantz,C,33085,Brandon Bantz,C,9442,Brandon Bantz,bantzbr01,9425,Brandon Bantz,C,bantb001,Brandon Bantz,6/8/2013,9425,Brandon Bantz,C,
488681,Brandon Barnes,LF,COL,Colorado Rockies,R,R,1986,49251,barnebr02,Brandon Barnes,1740907,Brandon Barnes,LF,30732,Brandon Barnes,LF,629,Brandon Barnes,barnebr02,9263,Brandon Barnes,CF,barnb002,Brandon Barnes,8/7/2012,9263,Brandon Barnes,LF/CF,
545404,Brandon Beachy,P,LAD,Los Angeles Dodgers,R,R,1986,58054,beachbr01,Brandon Beachy,1770803,Brandon Beachy,SP,30962,Brandon Beachy,SP,8851,Brandon Beachy,beachbr01,8837,Brandon Beachy,P,beacb001,Brandon Beachy,9/20/2010,8837,Brandon Beachy,SP,
474832,Brandon Belt,1B,SF,San Francisco Giants,L,L,1988,65767,beltbr01,Brandon Belt,1757973,Brandon Belt,1B,30901,Brandon Belt,1B,10264,Brandon Belt,beltbr01,8795,Brandon Belt,1B,beltb001,Brandon Belt,3/31/2011,8795,Brandon Belt,1B,1B1
592165,Brandon Brennan,P,CWS,Chicago White Sox,R,R,1991,68518,,,2210215,Brandon Brennan,SP,34852,Brandon Brennan,SP,sa550121,Brandon Brennan,,,,,,,2/2/2222,,,,
543063,Brandon Crawford,SS,SF,San Francisco Giants,L,R,1987,57758,crawfbr01,Brandon Crawford,1666686,Brandon Crawford,SS,30469,Brandon Crawford,SS,5343,Brandon Crawford,crawfbr01,8945,Brandon Crawford,SS,crawb001,Brandon Crawford,5/27/2011,8945,Brandon Crawford,SS,SS1
592238,Brandon Cumpton,P,PIT,Pittsburgh Pirates,R,R,1988,66968,cumptbr01,Brandon Cumpton,2065553,Brandon Cumpton,SP,33086,Brandon Cumpton,SP,11366,Brandon Cumpton,cumptbr01,9434,Brandon Cumpton,P,cumpb001,Brandon Cumpton,6/15/2013,9434,Brandon Cumpton,SP,
594792,Brandon Cunniff,P,ATL,Atlanta Braves,R,R,1988,67736,cunnibr02,Brandon Cunniff,2121900,Brandon Cunniff,RP,33562,Brandon Cunniff,RP,11509,Brandon Cunniff,,9921,Brandon Cunniff,P,cunnb001,Brandon Cunniff,4/7/2015,9921,Brandon Cunniff,RP,RP7
592273,Brandon Drury,RF,ARI,Arizona Diamondbacks,R,R,1992,66982,drurybr01,Brandon Drury,1957192,Brandon Drury,RF,32269,Brandon Drury,RF,11615,Brandon Drury,,9853,Brandon Drury,LF,drurb001,Brandon Drury,9/1/2015,9853,Brandon Drury,LF/3B,LF1
605232,Brandon Finnegan,P,CIN,Cincinnati Reds,L,L,1993,71272,finnebr01,Brandon Finnegan,2136391,Brandon Finnegan,SP,33633,Brandon Finnegan,SP,16208,Brandon Finnegan,finnebr01,9805,Brandon Finnegan,P,finnb001,Brandon Finnegan,9/6/2014,9805,Brandon Finnegan,SP,SP2
460156,Brandon Gomes,P,TB,Tampa Bay Rays,R,R,1984,56355,gomesbr01,Brandon Gomes,1671004,Brandon Gomes,RP,30969,Brandon Gomes,RP,2267,Brandon Gomes,gomesbr01,8920,Brandon Gomes,P,gomeb001,Brandon Gomes,5/3/2011,8920,Brandon Gomes,RP,
446386,Brandon Guyer,LF,CLE,Cleveland Indians,R,R,1986,57379,guyerbr01,Brandon Guyer,1669646,Brandon Guyer,LF,30708,Brandon Guyer,LF,2636,Brandon Guyer,guyerbr01,8924,Brandon Guyer,LF,guyeb001,Brandon Guyer,5/6/2011,8924,Brandon Guyer,LF/CF,LF2
518794,Brandon Hicks,2B,SF,San Francisco Giants,R,R,1985,56450,hicksbr01,Brandon Hicks,1599170,Brandon Hicks,2B,29552,Brandon Hicks,2B,4003,Brandon Hicks,hicksbr01,8725,Brandon Hicks,2B,hickb002,Brandon Hicks,5/5/2010,8725,Brandon Hicks,2B,
276346,Brandon Inge,3B,PIT,Pittsburgh Pirates,R,R,1977,1425,ingebr01,Brandon Inge,128898,Brandon Inge,2B,4623,Brandon Inge,2B,470,Brandon Inge,ingebr01,6681,Brandon Inge,3B,ingeb001,Brandon Inge,4/3/2001,6681,Brandon Inge,3B,
445213,Brandon Kintzler,P,MIN,Minnesota Twins,R,R,1984,46298,kintzbr01,Brandon Kintzler,1769564,Brandon Kintzler,RP,30959,Brandon Kintzler,RP,9939,Brandon Kintzler,kintzbr01,8821,Brandon Kintzler,P,kintb001,Brandon Kintzler,9/10/2010,8821,Brandon Kintzler,RP,RP1
477186,Brandon Laird,3B,KC,Kansas City Royals,R,R,1987,56561,lairdbr01,Brandon Laird,1737856,Brandon Laird,3B,30623,Brandon Laird,3B,5476,Brandon Laird,lairdbr01,8992,Brandon Laird,1B,lairb001,Brandon Laird,7/22/2011,8992,Brandon Laird,1B/3B,
434181,Brandon League,P,LAD,Los Angeles Dodgers,R,R,1983,38373,leagubr01,Brandon League,486544,Brandon League,RP,6135,Brandon League,RP,3731,Brandon League,leagubr01,7464,Brandon League,P,leagb001,Brandon League,9/21/2004,7464,Brandon League,RP,
